incident_id,incident_name,discovery_date,contain_date,fire_year,state,county_fips,county_name,latitude,longitude,fire_size_acres,fire_size_class,cause,structures_destroyed,personnel_assigned
FIRE-2018-000186,Oregon Fire 186,2018-08-25,2018-09-12,2018,OR,1017,Oregon County 10,44.66907,-123.92778,2.4,B,Lightning,0,1
FIRE-2018-000187,Oregon Fire 187,2018-10-25,2018-11-26,2018,OR,1017,Oregon County 10,44.71565,-123.01338,24.4,C,Human - Campfire,0,1
FIRE-2018-000188,Oregon Fire 188,2018-10-14,2018-10-26,2018,OR,1017,Oregon County 10,43.55174,-123.96656,27.6,C,Human - Debris Burning,0,1
FIRE-2018-000189,Oregon Fire 189,2018-08-27,2018-10-11,2018,OR,1017,Oregon County 10,43.87264,-123.17816,46.1,C,Human - Equipment,0,1
FIRE-2018-000190,Oregon Fire 190,2018-09-04,2018-09-08,2018,OR,1017,Oregon County 10,44.31462,-122.67679,28.5,C,Lightning,0,1
FIRE-2018-000191,Oregon Fire 191,2018-07-03,2018-08-11,2018,OR,1017,Oregon County 10,44.40716,-122.89781,152.7,D,Human - Campfire,0,9
FIRE-2018-000192,Oregon Fire 192,2018-10-19,2018-11-17,2018,OR,1018,Oregon County 11,44.79424,-121.7757,1.6,B,Undetermined,0,1
FIRE-2018-000193,Oregon Fire 193,2018-10-09,2018-10-25,2018,OR,1018,Oregon County 11,44.19223,-121.35216,25.4,C,Undetermined,0,7
FIRE-2018-000194,Oregon Fire 194,2018-08-14,2018-09-12,2018,OR,1018,Oregon County 11,44.74274,-121.46451,6.3,B,Lightning,0,1
FIRE-2018-000195,Oregon Fire 195,2018-06-20,2018-07-02,2018,OR,1018,Oregon County 11,43.72026,-120.50274,7.3,B,Undetermined,0,1
FIRE-2018-000196,Oregon Fire 196,2018-08-16,2018-08-21,2018,OR,1018,Oregon County 11,44.64525,-121.13614,19.3,C,Human - Debris Burning,0,1
FIRE-2018-000197,Oregon Fire 197,2018-09-18,2018-10-12,2018,OR,1018,Oregon County 11,44.45037,-122.18499,60.2,C,Human - Equipment,0,7
FIRE-2018-000198,Oregon Fire 198,2018-09-01,2018-09-25,2018,OR,1018,Oregon County 11,44.5662,-122.22225,1.3,B,Human - Equipment,0,5
FIRE-2018-000199,Oregon Fire 199,2018-08-06,2018-09-06,2018,OR,1018,Oregon County 11,43.52757,-120.73151,25.4,C,Human - Equipment,0,3
FIRE-2018-000200,Oregon Fire 200,2018-05-08,2018-06-21,2018,OR,1018,Oregon County 11,44.82708,-122.3525,51.4,C,Human - Equipment,0,15
FIRE-2018-000201,Oregon Fire 201,2018-10-15,2018-11-17,2018,OR,1018,Oregon County 11,44.27583,-121.39739,73.0,C,Undetermined,0,8
FIRE-2018-000202,Oregon Fire 202,2018-08-26,2018-09-14,2018,OR,1019,Oregon County 12,44.45004,-119.85468,21.2,C,Powerline,0,5
FIRE-2018-000203,Oregon Fire 203,2018-08-08,2018-09-10,2018,OR,1019,Oregon County 12,43.61274,-119.39832,18.0,C,Human - Debris Burning,0,15
FIRE-2018-000204,Oregon Fire 204,2018-06-14,2018-07-21,2018,OR,1019,Oregon County 12,44.32842,-120.1576,116.1,D,Lightning,0,8
FIRE-2018-000205,Oregon Fire 205,2018-07-24,2018-08-30,2018,OR,1019,Oregon County 12,44.53847,-118.60291,15.4,C,Human - Equipment,0,1
FIRE-2018-000206,Oregon Fire 206,2018-06-25,2018-08-08,2018,OR,1019,Oregon County 12,43.84853,-119.24567,156.9,D,Human - Equipment,0,12
FIRE-2018-000207,Oregon Fire 207,2018-09-06,2018-09-27,2018,OR,1019,Oregon County 12,43.92094,-119.57112,7.8,B,Human - Arson,0,9
FIRE-2018-000208,Oregon Fire 208,2018-11-04,2018-12-04,2018,OR,1019,Oregon County 12,43.96444,-120.23847,41.2,C,Lightning,0,1
FIRE-2018-000209,Oregon Fire 209,2018-07-13,2018-07-24,2018,OR,1019,Oregon County 12,44.78839,-120.39879,99.8,C,Powerline,0,6
FIRE-2018-000210,Oregon Fire 210,2018-10-21,2018-11-10,2018,OR,1019,Oregon County 12,43.66172,-120.12033,275.7,D,Human - Equipment,0,22
FIRE-2018-000211,Oregon Fire 211,2018-09-04,2018-09-23,2018,OR,1019,Oregon County 12,43.77838,-119.58554,43.8,C,Human - Equipment,0,12
FIRE-2018-000212,Oregon Fire 212,2018-06-09,2018-07-05,2018,OR,1020,Oregon County 13,44.051,-116.80566,107.0,D,Human - Equipment,1,1
FIRE-2018-000213,Oregon Fire 213,2018-09-16,2018-10-22,2018,OR,1020,Oregon County 13,44.22629,-118.11069,3.8,B,Lightning,0,15
FIRE-2018-000214,Oregon Fire 214,2018-08-03,2018-08-25,2018,OR,1020,Oregon County 13,44.83095,-118.26238,25.0,C,Human - Debris Burning,0,1
FIRE-2018-000215,Oregon Fire 215,2018-08-29,2018-09-20,2018,OR,1020,Oregon County 13,44.00865,-117.29507,2.1,B,Powerline,0,1
FIRE-2018-000216,Oregon Fire 216,2018-08-05,2018-08-31,2018,OR,1020,Oregon County 13,43.63369,-116.71374,134.0,D,Undetermined,0,1
FIRE-2018-000217,Oregon Fire 217,2018-10-28,2018-11-21,2018,OR,1021,Oregon County 20,45.88253,-123.43532,17.8,C,Lightning,0,8
FIRE-2018-000218,Oregon Fire 218,2018-09-10,2018-10-19,2018,OR,1021,Oregon County 20,46.1549,-123.88464,102.8,D,Human - Equipment,9,1
FIRE-2018-000219,Oregon Fire 219,2018-08-19,2018-09-28,2018,OR,1021,Oregon County 20,45.70305,-123.0572,9.3,B,Human - Arson,0,1
FIRE-2018-000220,Oregon Fire 220,2018-06-02,2018-07-01,2018,OR,1021,Oregon County 20,45.68735,-124.01561,60.3,C,Lightning,0,15
FIRE-2018-000221,Oregon Fire 221,2018-09-22,2018-09-26,2018,OR,1021,Oregon County 20,45.97746,-123.67925,126.6,D,Human - Campfire,6,1
FIRE-2018-000222,Oregon Fire 222,2018-10-05,2018-11-09,2018,OR,1022,Oregon County 21,46.23792,-121.74635,30.8,C,Human - Equipment,0,1
FIRE-2018-000223,Oregon Fire 223,2018-08-20,2018-09-05,2018,OR,1022,Oregon County 21,45.86042,-121.21338,47.1,C,Lightning,0,1
FIRE-2018-000224,Oregon Fire 224,2018-07-04,2018-08-05,2018,OR,1022,Oregon County 21,45.97202,-120.53548,61.0,C,Lightning,0,25
FIRE-2018-000225,Oregon Fire 225,2018-06-02,2018-06-27,2018,OR,1022,Oregon County 21,45.25862,-120.90919,6.5,B,Undetermined,0,19
FIRE-2018-000226,Oregon Fire 226,2018-07-03,2018-07-09,2018,OR,1022,Oregon County 21,45.07662,-120.95387,2.1,B,Lightning,0,5
FIRE-2018-000227,Oregon Fire 227,2018-07-04,2018-08-18,2018,OR,1022,Oregon County 21,45.1563,-121.54184,38.7,C,Lightning,0,4
FIRE-2018-000228,Oregon Fire 228,2018-10-11,2018-10-26,2018,OR,1022,Oregon County 21,44.93943,-122.02144,117.8,D,Lightning,5,1
FIRE-2018-000229,Oregon Fire 229,2018-09-19,2018-09-30,2018,OR,1022,Oregon County 21,45.97143,-122.29891,0.3,B,Human - Equipment,0,18
FIRE-2018-000230,Oregon Fire 230,2018-07-06,2018-07-12,2018,OR,1023,Oregon County 22,45.32701,-118.57217,51.9,C,Human - Campfire,0,3
FIRE-2018-000231,Oregon Fire 231,2018-08-18,2018-08-30,2018,OR,1023,Oregon County 22,44.92013,-118.79933,127.2,D,Undetermined,8,24
FIRE-2018-000232,Oregon Fire 232,2018-08-30,2018-09-18,2018,OR,1023,Oregon County 22,45.13371,-118.92408,69.1,C,Powerline,0,16
FIRE-2018-000233,Oregon Fire 233,2018-08-12,2018-09-16,2018,OR,1023,Oregon County 22,46.27562,-120.2854,16.7,C,Human - Equipment,0,4
FIRE-2018-000234,Oregon Fire 234,2018-07-22,2018-08-21,2018,OR,1023,Oregon County 22,45.25773,-119.49157,82.7,C,Human - Debris Burning,0,3
FIRE-2018-000235,Oregon Fire 235,2018-07-31,2018-09-09,2018,OR,1023,Oregon County 22,45.28953,-119.82578,56.1,C,Powerline,0,17
FIRE-2018-000236,Oregon Fire 236,2018-07-18,2018-08-03,2018,OR,1024,Oregon County 23,45.13152,-117.16149,7.6,B,Lightning,0,1
FIRE-2018-000237,Oregon Fire 237,2018-06-29,2018-07-16,2018,OR,1024,Oregon County 23,45.33913,-117.96601,43.7,C,Human - Campfire,0,9
FIRE-2018-000238,Oregon Fire 238,2018-08-02,2018-08-22,2018,OR,1024,Oregon County 23,45.30642,-118.26355,26.0,C,Human - Campfire,0,1
FIRE-2018-000239,Oregon Fire 239,2018-05-24,2018-06-23,2018,OR,1024,Oregon County 23,45.18322,-117.76491,157.7,D,Human - Arson,0,1
FIRE-2018-000240,Oregon Fire 240,2018-07-08,2018-07-22,2018,OR,1024,Oregon County 23,45.54152,-117.40153,38.6,C,Human - Arson,0,1
FIRE-2018-000241,Washington Fire 241,2018-08-23,2018-09-28,2018,WA,1025,Washington County 00,45.92208,-123.77006,124.6,D,Undetermined,0,9
FIRE-2018-000242,Washington Fire 242,2018-10-07,2018-11-14,2018,WA,1025,Washington County 00,46.4969,-124.47915,29.2,C,Human - Equipment,0,10
FIRE-2018-000243,Washington Fire 243,2018-07-07,2018-08-12,2018,WA,1025,Washington County 00,45.65394,-124.69151,26.8,C,Human - Equipment,0,6
FIRE-2018-000244,Washington Fire 244,2018-05-27,2018-06-01,2018,WA,1026,Washington County 01,46.1747,-121.39568,2.3,B,Human - Debris Burning,0,11
FIRE-2018-000245,Washington Fire 245,2018-09-17,2018-09-26,2018,WA,1027,Washington County 02,46.05075,-118.97703,16.9,C,Human - Arson,0,15
FIRE-2018-000246,Washington Fire 246,2018-07-30,2018-08-24,2018,WA,1027,Washington County 02,46.65833,-120.08029,24.1,C,Human - Equipment,0,1
FIRE-2018-000247,Washington Fire 247,2018-06-02,2018-07-07,2018,WA,1027,Washington County 02,46.26246,-119.84836,21.4,C,Human - Equipment,0,20
FIRE-2018-000248,Washington Fire 248,2018-11-16,2018-12-21,2018,WA,1027,Washington County 02,46.38221,-119.2721,192.0,D,Human - Equipment,0,14
FIRE-2018-000249,Washington Fire 249,2018-07-11,2018-08-23,2018,WA,1027,Washington County 02,46.52108,-120.53246,72.5,C,Human - Equipment,0,5
FIRE-2018-000250,Washington Fire 250,2018-08-19,2018-09-27,2018,WA,1027,Washington County 02,45.74043,-120.86949,5.3,B,Human - Campfire,0,1
FIRE-2018-000251,Washington Fire 251,2018-09-04,2018-09-08,2018,WA,1027,Washington County 02,46.01212,-120.81374,38.8,C,Lightning,0,1
FIRE-2018-000252,Washington Fire 252,2018-09-14,2018-10-05,2018,WA,1027,Washington County 02,46.17213,-119.11303,43.1,C,Lightning,0,1
FIRE-2018-000253,Washington Fire 253,2018-11-20,2018-12-28,2018,WA,1027,Washington County 02,45.98249,-119.88356,16.1,C,Powerline,0,1
FIRE-2018-000254,Washington Fire 254,2018-10-07,2018-11-19,2018,WA,1027,Washington County 02,46.07822,-120.06696,179.3,D,Human - Equipment,0,1
FIRE-2018-000255,Washington Fire 255,2018-07-28,2018-08-13,2018,WA,1027,Washington County 02,45.84987,-120.10389,10.2,C,Powerline,0,1
FIRE-2018-000256,Washington Fire 256,2018-10-22,2018-11-27,2018,WA,1027,Washington County 02,46.5672,-119.32874,41.3,C,Human - Equipment,0,1
FIRE-2018-000257,Washington Fire 257,2018-09-02,2018-10-07,2018,WA,1027,Washington County 02,45.59225,-120.25599,29.9,C,Human - Campfire,0,4
FIRE-2018-000258,Washington Fire 258,2018-09-14,2018-10-22,2018,WA,1027,Washington County 02,46.20341,-119.58634,103.4,D,Human - Campfire,0,1
FIRE-2018-000259,Washington Fire 259,2018-09-08,2018-09-16,2018,WA,1027,Washington County 02,45.51789,-119.03381,138.4,D,Human - Arson,0,7
FIRE-2018-000260,Washington Fire 260,2018-05-27,2018-06-26,2018,WA,1029,Washington County 10,46.94589,-124.02657,19.4,C,Human - Debris Burning,0,1
FIRE-2018-000261,Washington Fire 261,2018-09-08,2018-10-09,2018,WA,1029,Washington County 10,47.24682,-123.80001,5.2,B,Human - Arson,0,1
FIRE-2018-000262,Washington Fire 262,2018-09-08,2018-09-10,2018,WA,1029,Washington County 10,46.72,-124.1898,99.8,C,Lightning,0,17
FIRE-2018-000263,Washington Fire 263,2018-07-13,2018-07-29,2018,WA,1029,Washington County 10,46.84448,-123.98572,20.0,C,Human - Equipment,0,1
FIRE-2018-000264,Washington Fire 264,2018-06-07,2018-07-09,2018,WA,1029,Washington County 10,47.62519,-124.29821,169.8,D,Human - Equipment,0,1
FIRE-2018-000265,Washington Fire 265,2018-09-26,2018-10-30,2018,WA,1030,Washington County 11,47.70426,-122.49111,231.9,D,Lightning,8,1
FIRE-2018-000266,Washington Fire 266,2018-06-28,2018-06-29,2018,WA,1030,Washington County 11,47.64964,-122.04584,13.2,C,Lightning,0,1
FIRE-2018-000267,Washington Fire 267,2018-07-23,2018-07-25,2018,WA,1030,Washington County 11,47.75622,-121.60643,121.9,D,Lightning,1,4
FIRE-2018-000268,Washington Fire 268,2018-08-06,2018-09-19,2018,WA,1030,Washington County 11,46.9872,-121.81764,78886.1,G,Human - Equipment,397,3941
FIRE-2018-000269,Washington Fire 269,2018-10-01,2018-10-27,2018,WA,1030,Washington County 11,47.38974,-122.38011,14.5,C,Lightning,0,1
FIRE-2018-000270,Washington Fire 270,2018-10-01,2018-10-07,2018,WA,1030,Washington County 11,47.48011,-122.37574,17.8,C,Human - Campfire,0,1
FIRE-2018-000271,Washington Fire 271,2018-10-01,2018-10-02,2018,WA,1030,Washington County 11,47.10914,-122.66767,40.2,C,Human - Campfire,0,1
FIRE-2018-000272,Washington Fire 272,2018-10-31,2018-12-04,2018,WA,1030,Washington County 11,47.05315,-121.59243,189.3,D,Undetermined,5,12
FIRE-2018-000273,Washington Fire 273,2018-11-23,2019-01-06,2018,WA,1030,Washington County 11,47.32791,-121.50004,15.8,C,Undetermined,0,11
FIRE-2018-000274,Washington Fire 274,2018-07-01,2018-08-08,2018,WA,1030,Washington County 11,47.75023,-122.78584,18.9,C,Lightning,0,8
FIRE-2018-000275,Washington Fire 275,2018-05-17,2018-06-11,2018,WA,1030,Washington County 11,47.01582,-121.03869,41.5,C,Human - Campfire,0,1
FIRE-2018-000276,Washington Fire 276,2018-08-03,2018-08-10,2018,WA,1031,Washington County 12,46.75817,-119.55584,68.4,C,Human - Equipment,0,1
FIRE-2018-000277,Washington Fire 277,2018-09-02,2018-09-04,2018,WA,1031,Washington County 12,47.78067,-119.40044,25.3,C,Human - Debris Burning,0,1
FIRE-2018-000278,Washington Fire 278,2018-08-20,2018-09-27,2018,WA,1031,Washington County 12,47.31188,-120.45513,23.5,C,Human - Campfire,0,1
FIRE-2018-000279,Washington Fire 279,2018-10-07,2018-11-17,2018,WA,1031,Washington County 12,47.49863,-119.34379,4.3,B,Lightning,0,7
FIRE-2018-000280,Washington Fire 280,2018-07-03,2018-07-10,2018,WA,1031,Washington County 12,47.76679,-120.72154,29.4,C,Lightning,0,7
FIRE-2018-000281,Washington Fire 281,2018-08-29,2018-09-04,2018,WA,1031,Washington County 12,47.14272,-119.81826,1.3,B,Human - Debris Burning,0,10
FIRE-2018-000282,Washington Fire 282,2018-08-30,2018-10-05,2018,WA,1031,Washington County 12,47.14945,-120.87594,75.5,C,Undetermined,0,1
FIRE-2018-000283,Washington Fire 283,2018-07-31,2018-09-01,2018,WA,1032,Washington County 13,47.11085,-118.61931,7.5,B,Lightning,0,4
FIRE-2018-000284,Washington Fire 284,2018-09-12,2018-10-23,2018,WA,1032,Washington County 13,47.57978,-118.36548,22.4,C,Human - Equipment,0,1
FIRE-2018-000285,Washington Fire 285,2018-07-02,2018-07-27,2018,WA,1032,Washington County 13,46.67456,-118.6858,25.2,C,Powerline,0,1
FIRE-2018-000286,Washington Fire 286,2018-09-17,2018-10-08,2018,WA,1032,Washington County 13,47.66943,-117.35982,182.9,D,Human - Debris Burning,0,1
FIRE-2018-000287,Washington Fire 287,2018-08-31,2018-09-16,2018,WA,1032,Washington County 13,47.52402,-118.32768,50.1,C,Lightning,0,11
FIRE-2018-000288,Washington Fire 288,2018-07-23,2018-08-04,2018,WA,1032,Washington County 13,47.75408,-118.23822,11.1,C,Human - Campfire,0,17
FIRE-2018-000289,Washington Fire 289,2018-04-13,2018-05-28,2018,WA,1032,Washington County 13,47.49309,-118.04984,28.9,C,Lightning,0,1
FIRE-2018-000290,Washington Fire 290,2018-09-29,2018-10-09,2018,WA,1032,Washington County 13,46.82904,-117.63769,18.0,C,Human - Campfire,0,1
FIRE-2018-000291,Washington Fire 291,2018-08-13,2018-09-27,2018,WA,1032,Washington County 13,47.22577,-117.01813,25.6,C,Human - Equipment,0,1
FIRE-2018-000292,Washington Fire 292,2018-12-14,2018-12-21,2018,WA,1032,Washington County 13,47.61435,-117.58181,45.0,C,Human - Arson,0,8
FIRE-2018-000293,Washington Fire 293,2018-07-14,2018-08-09,2018,WA,1032,Washington County 13,46.71835,-117.68835,205.5,D,Undetermined,0,1
FIRE-2018-000294,Washington Fire 294,2018-10-25,2018-11-30,2018,WA,1032,Washington County 13,46.78171,-118.74341,12.6,C,Human - Debris Burning,0,1
FIRE-2018-000295,Washington Fire 295,2018-07-15,2018-08-07,2018,WA,1032,Washington County 13,47.56773,-118.18729,44.4,C,Undetermined,0,1
FIRE-2018-000296,Washington Fire 296,2018-08-27,2018-09-10,2018,WA,1033,Washington County 20,48.68518,-123.17893,21.4,C,Human - Equipment,0,1
FIRE-2018-000297,Washington Fire 297,2018-07-26,2018-08-03,2018,WA,1033,Washington County 20,48.36119,-123.39211,3.5,B,Lightning,0,3
FIRE-2018-000298,Washington Fire 298,2018-07-26,2018-08-31,2018,WA,1033,Washington County 20,48.91824,-123.2399,67.4,C,Lightning,0,7
FIRE-2018-000299,Washington Fire 299,2018-04-13,2018-05-11,2018,WA,1033,Washington County 20,48.30589,-124.34788,10.2,C,Human - Equipment,0,1
FIRE-2018-000300,Washington Fire 300,2018-07-31,2018-08-18,2018,WA,1033,Washington County 20,48.33448,-123.92333,0.2,A,Human - Arson,0,1
FIRE-2018-000301,Washington Fire 301,2018-08-15,2018-09-14,2018,WA,1033,Washington County 20,48.85064,-124.60158,10.3,C,Lightning,0,1
FIRE-2018-000302,Washington Fire 302,2018-07-12,2018-07-20,2018,WA,1033,Washington County 20,48.19897,-122.91646,24.6,C,Lightning,0,1
FIRE-2018-000303,Washington Fire 303,2018-09-17,2018-09-23,2018,WA,1033,Washington County 20,48.65699,-123.21321,17.7,C,Human - Campfire,0,1
FIRE-2018-000304,Washington Fire 304,2018-09-12,2018-10-21,2018,WA,1034,Washington County 21,48.26886,-122.62195,7.6,B,Lightning,0,1
FIRE-2018-000305,Washington Fire 305,2018-08-30,2018-10-05,2018,WA,1034,Washington County 21,48.64234,-121.61077,51.8,C,Lightning,0,1
FIRE-2018-000306,Washington Fire 306,2018-09-09,2018-10-11,2018,WA,1034,Washington County 21,48.55598,-121.20813,100.3,D,Lightning,5,1
FIRE-2018-000307,Washington Fire 307,2018-06-11,2018-06-17,2018,WA,1034,Washington County 21,48.31824,-121.51484,91.6,C,Human - Debris Burning,0,4
FIRE-2018-000308,Washington Fire 308,2018-08-19,2018-09-25,2018,WA,1034,Washington County 21,48.09565,-122.78624,17.0,C,Human - Arson,0,1
FIRE-2018-000309,Washington Fire 309,2018-08-15,2018-09-08,2018,WA,1034,Washington County 21,47.96657,-122.62924,74.6,C,Human - Debris Burning,0,1
FIRE-2018-000310,Washington Fire 310,2018-05-16,2018-06-27,2018,WA,1035,Washington County 22,48.0883,-120.03934,27.7,C,Human - Arson,0,1
FIRE-2018-000311,Washington Fire 311,2018-02-07,2018-02-15,2018,WA,1035,Washington County 22,48.24001,-120.02302,84.8,C,Human - Arson,0,5
FIRE-2018-000312,Washington Fire 312,2018-11-07,2018-11-18,2018,WA,1035,Washington County 22,48.2424,-119.75355,62.0,C,Human - Debris Burning,0,7
FIRE-2018-000313,Washington Fire 313,2018-05-11,2018-05-22,2018,WA,1035,Washington County 22,48.49842,-119.32939,38.0,C,Lightning,0,1
FIRE-2018-000314,Washington Fire 314,2018-06-30,2018-07-07,2018,WA,1035,Washington County 22,48.83435,-120.37868,211.6,D,Lightning,1,1
FIRE-2018-000315,Washington Fire 315,2018-09-15,2018-10-06,2018,WA,1035,Washington County 22,48.65166,-119.621,7.1,B,Powerline,0,3
FIRE-2018-000316,Washington Fire 316,2018-08-14,2018-09-12,2018,WA,1035,Washington County 22,48.507,-119.94556,15.6,C,Lightning,0,1
FIRE-2018-000317,Washington Fire 317,2018-09-01,2018-10-01,2018,WA,1035,Washington County 22,48.7081,-120.11444,59.3,C,Undetermined,0,1
FIRE-2018-000318,Washington Fire 318,2018-08-12,2018-09-24,2018,WA,1036,Washington County 23,48.68818,-117.44044,65.6,C,Human - Campfire,0,13
FIRE-2018-000319,Washington Fire 319,2018-05-28,2018-06-18,2018,WA,1036,Washington County 23,48.96282,-118.17445,87.1,C,Powerline,0,1
FIRE-2018-000320,Washington Fire 320,2018-10-03,2018-10-07,2018,WA,1036,Washington County 23,48.39956,-117.84602,21.1,C,Lightning,0,1
FIRE-2018-000321,Washington Fire 321,2018-06-02,2018-06-30,2018,WA,1036,Washington County 23,48.91767,-118.91825,8.6,B,Lightning,0,1
FIRE-2018-000322,Washington Fire 322,2018-07-15,2018-08-26,2018,WA,1036,Washington County 23,48.01881,-117.68251,134.9,D,Human - Equipment,7,14
FIRE-2018-000323,Washington Fire 323,2018-07-30,2018-08-05,2018,WA,1036,Washington County 23,48.68032,-117.73007,70.4,C,Human - Campfire,0,1
FIRE-2018-000324,Washington Fire 324,2018-10-04,2018-10-12,2018,WA,1036,Washington County 23,48.09722,-118.69124,20680.8,G,Undetermined,103,1029
FIRE-2018-000325,Nevada Fire 325,2018-09-22,2018-10-01,2018,NV,1037,Nevada County 00,35.239,-118.90385,18.8,C,Human - Equipment,0,5
FIRE-2018-000326,Nevada Fire 326,2018-09-17,2018-10-27,2018,NV,1037,Nevada County 00,36.57999,-119.03764,3.5,B,Human - Campfire,0,1
FIRE-2018-000327,Nevada Fire 327,2018-05-26,2018-06-09,2018,NV,1037,Nevada County 00,35.35321,-119.05788,26.5,C,Lightning,0,7
FIRE-2018-000328,Nevada Fire 328,2018-10-15,2018-10-24,2018,NV,1037,Nevada County 00,35.89607,-119.11564,165.2,D,Lightning,5,3
FIRE-2018-000329,Nevada Fire 329,2018-07-10,2018-07-12,2018,NV,1037,Nevada County 00,36.68275,-119.0985,16.8,C,Powerline,0,1
